,apm,epm,gpm,aht,dev,tln,dbc,tbc,label
24,0.0032609789537279515,0.009317082724937005,0.0037268330899748016,0.021473657327950046,0.051676387348531326,0.5994768148028685,0.08563954497183836,0.7937572163976019,0
25,0.003020945968076131,0.01726254838900646,0.004315637097251615,0.032120670395258455,0.05886571953349444,0.5867953761309651,0.08382791087585215,0.8023848273065066,0
26,0.003563586800434646,0.010181676572670419,0.003563586800434646,0.02492086551596474,0.05309811549931934,0.5738898548859801,0.08198426498371143,0.8126250614562578,0
27,0.004711460855983743,0.023557304279918714,0.0023557304279918714,0.028818435569100558,0.06142671669074075,0.7240876143401777,0.07240876143401777,0.6821053147135736,0
28,0.003060879216976308,0.01020293072325436,0.003060879216976308,0.029786889417056477,0.06383630077194843,0.5483339012965074,0.0913889835494179,0.8281864624218753,0
29,0.0035380685324754124,0.022112928327971328,0.0017690342662377062,0.030589550853693668,0.04787502427933042,0.6136035282924381,0.07670044103655477,0.7835020005272981,0
30,0.0032154254814512613,0.02411569111088446,0.002411569111088446,0.026091838021359715,0.061822264810943536,0.6675475240552987,0.08344344050691234,0.7364217526268236,0
31,0.0030673865613427636,0.02190990400959117,0.003505584641534587,0.027189147547140278,0.06064720148893038,0.5463595287531647,0.0780513612504521,0.8309513678170863,0
32,0.004384502135946237,0.029230014239641583,0.002435834519970132,0.02951870573830471,0.06337054787913153,0.5896084576537559,0.06551205085041732,0.8014382737605729,0
33,0.0042970070774955,0.042970070774954995,0.0016113776540608124,0.03142186425418584,0.06521280297855252,0.5356970128010525,0.06696212660013157,0.8375185090859283,0
34,0.002548891848130209,0.016992612320868062,0.002548891848130209,0.021193563700193773,0.06684103972167742,0.6223616865176308,0.10372694775293846,0.7724558350861273,0
35,0.003013842879138621,0.021527449136704437,0.0017221959309363548,0.025279375986244353,0.06103066386812732,0.6881899977980109,0.09831285682828728,0.7154647720583719,0
36,0.0032028542913045853,0.013726518391305365,0.002745303678261073,0.024141241869152927,0.07002631839987825,0.6097572860402539,0.08710818372003627,0.7841654923210726,0
37,0.003131107076033234,0.005218511793388724,0.004174809434710979,0.02736819518310531,0.04951579682638122,0.44674250026772366,0.07445708337795394,0.8897314107166184,0
38,0.004688815321979423,0.017583057457422835,0.005861019152474279,0.03313917912461498,0.05454086368752932,0.4253371280502506,0.05316714100628132,0.9010123035620365,0
39,0.0038987383247682857,0.0346554517757181,0.0017327725887859048,0.028237775520955483,0.07176315561106462,0.62334346201874,0.0692603846687489,0.7742605517558352,0
40,0.004101079863004763,0.004556755403338625,0.0036454043226709,0.03235296336370424,0.05205731033221539,0.6452331370069093,0.07169257077854549,0.758107396453447,0
41,0.003555153266994538,0.010157580762841538,0.003555153266994538,0.02701432788593809,0.07030853756197859,0.5393541503837027,0.07705059291195752,0.8350801084651099,0
42,0.003155857878318299,0.015779289391591494,0.0052597631305304985,0.024604003088370442,0.08206241329066376,0.5698159086755538,0.0949693181125923,0.8115814510408559,0
43,0.0028879277110326717,0.00825122203152192,0.0037130499141848636,0.02259263175297668,0.05622889308521429,0.634202110151194,0.09060030145017056,0.765386793653153,0
44,0.0027737304564747645,0.013868652282373823,0.0032360188658872254,0.03156402528710635,0.08735415267879124,0.6019680007324109,0.10032800012206848,0.7865947354821927,0
45,0.002316502709980148,0.023165027099801477,0.001158251354990074,0.05250739475955001,0.0962579897048807,0.5623932331540249,0.28119661657701245,0.7694649834984058,0
46,0.004428168415885751,0.028179253555636597,0.002012803825402614,0.021945661102420015,0.05154593149002767,0.7816332280903139,0.07105756619002854,0.6164770827469229,0
47,0.00507934825348344,0.029629531478653402,0.0033862321689889603,0.022692458632460742,0.04197301286587071,0.6987606326198403,0.05823005271832003,0.7107397430077277,0
48,0.003807371244403327,0.015229484977613308,0.0034266341199629944,0.019671418096083856,0.046797482921206744,0.7590730299755439,0.07590730299755442,0.6443687393937145,0
49,0.0047966263257574445,0.04796626325757445,0.002877975795454467,0.023871210347852886,0.0471286292256527,0.6847263588168938,0.06847263588168939,0.7220376143393972,0
50,0.003628265504943972,0.016125624466417653,0.0028219842816230895,0.01968669986941822,0.054961324951787384,0.7125744596622562,0.07917493996247292,0.6944634556666649,0
51,0.0033952880083585623,0.01358115203343425,0.0020371728050151373,0.01737884454648716,0.06141249266921444,0.7806522340600602,0.07806522340600602,0.6166151685725364,0
52,0.004551024781229692,0.045510247812296914,0.002730614868737815,0.024074921092705065,0.05654092677727897,0.660555347326944,0.0660555347326944,0.7439270599208281,0
53,0.0061786787107902695,0.056637888182244134,0.0036042292479609903,0.03230604018227305,0.0351288577901222,0.6921319983516749,0.05767766652930624,0.7156045345319764,0
54,0.00542609310339446,0.03339134217473514,0.0025043506631051357,0.022817417152735678,0.040235070779656504,0.7617391294717453,0.05859531765167272,0.6426740199696269,0
55,0.0048428024382321105,0.022012738355600504,0.0026415286026720605,0.025401365957008096,0.07222798937941916,0.7702642671978618,0.0700240242907147,0.6288183297259013,0
56,0.004842935503197841,0.03390054852238488,0.003390054852238488,0.026781433332684058,0.0579964367058413,0.7085052185921372,0.07085052185921373,0.6983806506853903,0
57,0.004787694545831298,0.022097051749990604,0.0022097051749990606,0.021870415321785575,0.06171293980840996,0.8138172040054362,0.06260132338503357,0.5735675603248553,0
58,0.005883787655576304,0.02101352734134394,0.002521623280961273,0.02576658709712412,0.050502372813182005,0.7441504828095841,0.053153605914970294,0.6631122081289343,0
59,0.004775684117446209,0.0390737791427417,0.0034732248126881516,0.024667789862841988,0.04138733921849705,0.6125852363818692,0.055689566943806286,0.7859738913796003,0
60,0.005195218213514514,0.033397831372593306,0.00222652209150622,0.02303390116093935,0.04719096271362716,0.71776058927595,0.051268613519710717,0.6915825007561821,0
61,0.006184276913582206,0.01902854434948371,0.004281422478633835,0.027884136142897285,0.04516420665313158,0.7215660254596544,0.05550507888151187,0.6877686130888988,0
62,0.005008436945625307,0.029215882182814294,0.0012521092364063268,0.027198595079715213,0.04776454953410271,0.7160083842364072,0.05966736535303393,0.6927267595947141,0
63,0.005543765420645858,0.046908784328541876,0.0038379914450625175,0.02591464309059307,0.03984601503214798,0.6802739015096783,0.052328761654590626,0.7279999645793188,0
64,0.005926820288375004,0.009118185059038468,0.005015001782471157,0.028956082552869595,0.042400865383135325,0.651843022351917,0.05014177095014745,0.7548554631018274,0
65,0.004315312266310001,0.02746107805833637,0.002746107805833637,0.024536651563812236,0.06518089509538748,0.7524522177045349,0.06840474706404863,0.6507730637165832,0
66,0.004380131317319933,0.0039819375611999394,0.004380131317319933,0.025967059490006876,0.06257862932703537,0.7996533022820244,0.0726957547529113,0.592136237225771,0
67,0.004236404106179695,0.028242694041197967,0.0024712357286048223,0.01979930530179816,0.05709544232826549,0.7882945636108211,0.0656912136342351,0.6081140842928328,0
68,0.003988188400605917,0.019940942003029583,0.00239291304036355,0.022333855043393136,0.051131888059070554,0.7385919336156309,0.07385919336156307,0.6674535423898896,0
69,0.0053860630261576906,0.0346246908824423,0.004231906663409614,0.023687685349734335,0.04367519904030379,0.7805304135077547,0.05575217239341105,0.6196366285870748,0
70,0.00496097623227326,0.038161355632871236,0.0007632271126574246,0.023905363492877193,0.04809467972837928,0.7854974595291888,0.06042288150224529,0.6123534673517517,0
71,0.004945365255778753,0.04184539831812791,0.002282476271897886,0.0243171510506044,0.04630390333102358,0.7363348641629612,0.05664114339715086,0.6708849899185572,0
72,0.005619224163793951,0.029969195540234406,0.0033715344982763705,0.023154771316204914,0.039027481325939556,0.8042810053205667,0.053618733688037774,0.5892849162658695,0
73,0.0046592997334614335,0.012707181091258455,0.0029650089212936393,0.027147159604052153,0.06874298278799124,0.718650343215733,0.06533184938324846,0.6881997492674058,0
74,0.0062839671034105185,0.05386257517209016,0.002693128758604508,0.025990829924310174,0.039383203398567726,0.6996456991536202,0.049974692796687155,0.7091008021405669,0
75,0.004902870310486705,0.02640007090262072,0.002640007090262072,0.025181606091730535,0.0417292557550033,0.7481148981838616,0.057547299860297045,0.6587176874842001,0
76,0.005563796112118668,0.05563796112118668,0.0030909978400659264,0.039839527716405275,0.09737519987548211,0.8056162174111414,0.08951291304568239,0.5733800993322293,0
77,0.0034718771189950074,0.013019539196231278,0.0021699231993718795,0.02941451448037437,0.07344869859715711,0.7073448089460309,0.08841810111825386,0.6967060820501787,0
78,0.003815610001784509,0.014308537506691909,0.003338658751561445,0.028060631888123574,0.04768868946435588,0.5641690347305544,0.07052112934131928,0.8206387881615793,0
79,0.003992348320724834,0.03493304780634229,0.001996174160362417,0.02661565547149889,0.0606820800004832,0.5659949020849862,0.07074936276062327,0.8179323622085003,0
80,0.003043485739365828,0.03043485739365828,0.00253623811613819,0.026940484878090108,0.08088801278768515,0.6564516064969457,0.10940860108282428,0.7408713856970529,0
81,0.003022751109321042,0.004318215870458632,0.003022751109321042,0.021138694832530825,0.06633791700344047,0.6392340039751745,0.09131914342502492,0.7603658445232573,0
82,0.0037304187266571013,0.01065833921902029,0.0063950035314121745,0.03144210069610986,0.054150219628711714,0.4903563588388143,0.0700509084055449,0.8663453395193659,0
83,0.0033392502595351783,0.012522188473256918,0.0020870314122094866,0.021635558973238343,0.06285704421564713,0.6983608489488976,0.08729510611861219,0.7071635399162854,0
84,0.003303226824777984,0.02477420118583488,0.00206451676548624,0.017582801119391145,0.05990010877391565,0.6527524941030516,0.08159406176288148,0.7501536362770113,0
85,0.0030751633299122712,0.015375816649561357,0.005125272216520452,0.024544359170225717,0.061729261505665226,0.5365103092991697,0.08941838488319494,0.8363468015034422,0
86,0.0036320960083004853,0.009080240020751213,0.0036320960083004853,0.022795185885427525,0.05949686126250743,0.6451698007853045,0.08064622509816306,0.7570229735818883,0
87,0.002966824034246062,0.034612947066204054,0.00395576537899475,0.023679651088149123,0.0747336357274147,0.431931928396071,0.0719886547326785,0.89492127833008,0
88,0.0026136430239047173,0.0348485736520629,0.0004356071706507862,0.02318398163796962,0.06615556429314201,0.654800257097392,0.10913337618289866,0.7437681290883139,0
89,0.003160742258232224,0.013546038249566674,0.0013546038249566674,0.024017340832961868,0.06527523513995463,0.6650170187696837,0.09500243125281195,0.7373560153847459,0
90,0.0030527819190571937,0.030527819190571938,0.003561578905566726,0.025439849325476615,0.06636707944211578,0.5407318366734589,0.0901219727789098,0.8327552963485302,0
91,0.0039057128262816594,0.029292846197112445,0.0039057128262816594,0.03212041954530594,0.05909368215530224,0.5079395082362669,0.06349243852953336,0.8558935690704447,0
92,0.0018879481730777767,0.0,0.0,0.11327689038466661,0.0005964398247686857,0.6983723996197568,0.6983723996197568,0.10824236192312586,0
93,0.00397252462527597,0.022069581251533164,0.0022069581251533163,0.08378266956600554,0.04222164172018384,0.760730596690399,0.08452562185448877,0.6362660274817011,0
94,0.006708594350889823,0.02875111864667067,0.002555654990815171,0.0007403286282916963,0.05525789726470072,0.8456271158649077,0.04026795789832894,0.528546238043627,0
95,0.005212064823297831,0.07166589132034518,0.005212064823297831,0.2446533576084107,0.07602031186551138,0.7348777217409231,0.09185971521761539,0.6170023033876183,0
96,0.0,0.9078038540951859,0.03026012846983953,0.0,0.41830190905004877,0.0,0.0,0.0,0
97,0.004591603608627329,0.04591603608627328,0.0031788024982804582,0.0006965894363515819,0.028996600813515495,0.4873543383871285,0.037488795260548345,0.8706891414337712,0
98,0.005976042328777961,0.02830756892579034,0.0015726427180994633,0.0007007916673636205,0.06168328363258616,0.8600008963348481,0.04526320507025516,0.5036912518952897,0
99,0.004658883255408491,0.04658883255408491,0.0016941393656030876,0.032070999379402894,0.07273693342283198,0.7172030378052636,0.06520027616411488,0.6876441095842699,0
100,0.0,0.5874861749294668,0.06408940090139637,0.0,0.8066923471552486,0.0,0.0,0.0,0
101,0.0,0.5934904023584014,0.09232072925575133,0.0,0.799528626915978,0.0,0.0,0.0,0
102,0.0050748504258776184,0.0312298487746315,0.004294104206511831,0.0009867764716984257,0.05069168650278451,0.4339679856547957,0.03338215274267659,0.8983135875652857,0
103,0.00593303906229822,0.05438619140440035,0.00494419921858185,0.09428207586818774,0.05587083160505547,0.8669238389403177,0.07224365324502648,0.47769838655226327,0
104,0.006671134830708632,0.03924196959240372,0.0035317772633163343,0.013857320512317561,0.0370727460568565,0.5708013358577192,0.033576549168101134,0.8184712131950455,0
105,0.005743031009946185,0.036919485063939765,0.0016408660028417673,0.018259192242733667,0.05836200270821493,0.7786477430186883,0.055617695929906306,0.6208672317863727,0
106,0.0,0.5769491227866148,0.031066491226971568,0.0,0.8161890607197575,0.0,0.0,0.0,0
107,0.0,0.7212223955088852,0.06102651038921337,0.0,0.6900101602484853,0.0,0.0,0.0,0
108,0.0016057785276832525,0.01284622822146602,0.003211557055366505,0.000642311411073301,0.050451871468893926,0.2525984582510243,0.05051969165020486,0.9648409493503027,0
109,0.013221984496821377,0.041554808418581474,0.0026443968993642756,0.0008454874440144282,0.0639174226831941,0.854119358305144,0.02440341023728982,0.5137020807374826,0
110,0.008271473610972678,0.0413573680548634,0.005686638107543717,0.04382056424048393,0.0477586815336406,0.7782783900482009,0.048642399378012555,0.6212119960476099,0
111,0.004417345828886581,0.04818922722421726,0.0028110382547460065,0.0007362243048144303,0.0464172410685936,0.19721615632718795,0.017928741484289815,0.9778955103266217,0
112,0.007518968130587535,0.0237441098860659,0.001978675823838825,0.0007498139964020811,0.07426859896636968,0.7337870589954544,0.038620371526076544,0.6737391180171199,0
113,0.003916862185032259,0.03916862185032259,0.0,0.0033365863057682205,0.26777220730649604,0.7663979524629938,0.25546598415433125,0.5235539120659786,0
114,0.0020336607106150595,0.010168303553075297,0.0005084151776537649,0.0014405096700190005,0.02681661730290152,0.13430699389034076,0.03357674847258519,0.989952139582234,1
115,0.003848541216304265,0.008552313814009477,0.00042761569070047387,0.0015045737265387044,0.02364398295122292,0.2032172884349821,0.02257969871499801,0.9785414927426077,1
116,0.004706724209505426,0.02139420095229739,0.0004278840190459478,0.0018800964473231038,0.061458142477336296,0.4601983895771477,0.041836217234286155,0.8844243817007784,1
117,0.003992691717293264,0.024954323233082904,0.000998172929323316,0.0019339600505639252,0.06596193467899977,0.4786569014360931,0.059832112679511634,0.87310555821588,1
118,0.004078734957609675,0.0,0.001359578319203225,0.003059051218207256,0.02905483256335795,0.17731795663556352,0.029552992772593923,0.9832664629951896,1
119,0.005476549527432461,0.010953099054864922,0.0016429648582297384,0.0023731714618873997,0.04547791452620478,0.34782100873343474,0.03478210087334348,0.935726571378036,1
120,0.004135699892882184,0.034464165774018195,0.0006892833154803639,0.0026805462268680814,0.043115688524628375,0.2789448801907485,0.04649081336512475,0.9575786402773397,1
121,0.0027541299160762775,0.0,0.0,0.0029836407424159673,0.06396246628571238,0.39379070502998986,0.09844767625749747,0.9116629043865156,1
122,0.0028653256560795992,0.0,0.0,0.003235673870130704,0.06182778123827449,0.40974903948847474,0.0585355770697821,0.9082058999180872,1
123,0.004719872907357283,0.015732909691190945,0.0,0.0020588746015632593,0.049840714304430336,0.24913508403081816,0.027681676003424235,0.9666474524375396,1
124,0.006372487452066143,0.023172681643876883,0.0005793170410969221,0.001948611865507829,0.05818996975863697,0.44946550685115455,0.04086050062283224,0.8901367257854512,1
125,0.004851957441232835,0.024259787206164174,0.0,0.0025776023906549433,0.10202201132124224,0.5195435066323603,0.06494293832904505,0.8454760469007531,1
126,0.003160123558588994,0.006320247117177988,0.0006320247117177989,0.0035393383856196737,0.04131475042389415,0.17876310614260993,0.035752621228521984,0.9823419644293809,1
127,0.00422795350094915,0.024159734291137998,0.0024159734291137997,0.002473496605997462,0.06224959990170292,0.3876661803607306,0.0553808829086758,0.9176924072149448,1
128,0.006292259183566604,0.023595971938374767,0.0,0.0040965229059678416,0.07890194143776609,0.475275862672755,0.059409482834094376,0.8739248866064729,1
129,0.006685545665345525,0.006685545665345525,0.0020056636996036575,0.00309763615827676,0.034301263486456395,0.21389054539466962,0.021389054539466962,0.9759681117647131,1
130,0.005294852396308022,0.01176633865846227,0.0,0.002178951603418939,0.023056959642807063,0.17148033048625647,0.019053370054028494,0.9846464400689844,1
131,0.003904502749318639,0.026030018328790927,0.0013015009164395464,0.0026391546361135246,0.03373411510420472,0.40664455335497596,0.06777409222582934,0.9100590217618238,1
132,0.006243584570664798,0.031217922853323993,0.0007804480713330998,0.003837203017387741,0.038991587765002826,0.21647473928165128,0.02705934241020641,0.9746062081903011,1
133,0.004236820724864453,0.024210404142082587,0.0006052601035520646,0.001988711768813927,0.09678694812310953,0.46801511860512324,0.06685930265787475,0.8755087397880615,1
134,0.00648759763278163,0.005897816029801482,0.0023591264119205927,0.0023948707514951473,0.0521431858159718,0.3188515588713144,0.02898650535193767,0.9458786286017176,1
135,0.003238074910149673,0.026983957584580612,0.0,0.002218680956954406,0.04976343171544153,0.23685067128155426,0.039475111880259046,0.9690838633875717,1
136,0.0032460446315314547,0.01391161984942052,0.0,0.00196529232793401,0.08022967206399992,0.5532952756822493,0.07904218224032135,0.8252102390956958,1
137,0.0034949962220485156,0.0,0.0,0.0017834548622799012,0.07834674341576052,0.690276596530736,0.07669739961452623,0.7151797824747426,1
138,0.002376293095377358,0.0,0.0,0.00354243692921995,0.08952358798302244,0.8215337519035626,0.1369222919839271,0.5461702225565737,1
139,0.0009987060932676649,0.0,0.0,0.034705036741051354,0.020886710433440325,0.08899876279652105,0.044499381398260526,0.9942119158479603,1
140,0.005476740204818567,0.02190696081927427,0.0005476740204818567,0.0020081380751001414,0.04836523834555972,0.3319370719444162,0.03319370719444162,0.9412026984717291,1
141,0.003963851815994825,0.022650581805684713,0.0005662645451421178,0.0019954083971674627,0.036338897923184,0.2812148437897887,0.04017354911282696,0.9578364781078923,1
142,0.00565678114020435,0.014141952850510876,0.002828390570102175,0.0016368000984387588,0.06795205098215319,0.5815543219857499,0.04846286016547915,0.8090647487194838,1
143,0.004955379535719218,0.022023909047640972,0.0011011954523820486,0.0020800358544994253,0.07942858286329625,0.47933637028448384,0.053259596698275985,0.8721100917715031,1
144,0.003099593299321759,0.0,0.0010331977664405864,0.001836796029227709,0.04680868356149114,0.3124461491238877,0.05207435818731461,0.9473439520387377,1
145,0.005778021057047659,0.023112084228190635,0.0011556042114095318,0.002060827510346998,0.045524633350294955,0.3379805925886355,0.03379805925886355,0.9391385316268644,1
146,0.005929275497891034,0.03294041943272797,0.0,0.0023180295156364126,0.06999255710020606,0.5986271268173187,0.06651412520192429,0.7944789961581551,1
147,0.005366626698148773,0.01609988009444632,0.0026833133490743867,0.0019319856113335586,0.06483670116890587,0.504955029528519,0.050495502952851906,0.8590505718273055,1
148,0.0033550386280116534,0.02396456162865467,0.0009585824651461867,0.001848694754210503,0.07287552696917095,0.3324364039964469,0.04749091485663527,0.9387917313345228,1
149,0.005224207669711642,0.02321870075427396,0.0005804675188568491,0.0021283809024751133,0.06683134445406705,0.4635680306208312,0.051507558957870146,0.8817108122262585,1
150,0.006807843856800554,0.02269281285600185,0.0017019609642001385,0.0020171389205334974,0.03357805828319628,0.35210213154946335,0.029341844295788615,0.9345947694694914,1
151,0.005459562940973941,0.006066181045526602,0.0018198543136579805,0.0021343970345371376,0.0504999845737573,0.27626160202662936,0.03069573355851437,0.9592249881256365,1
152,0.0051109069603736705,0.013938837164655464,0.0018585116219540618,0.0015769189519610222,0.05263957479487768,0.49281478353003516,0.044801343957275926,0.8672537982557302,1
153,0.00356925985084806,0.008923149627120151,0.00178462992542403,0.001542961289689526,0.0667015642170009,0.40019933688854986,0.05002491711106872,0.9125738172358101,1
154,0.005599320184847558,0.04355026810436989,0.0012442933744105684,0.002235119579959725,0.07657826609775671,0.4599582450948471,0.05110647167720523,0.8820588348967451,1
155,0.0039599354926234745,0.013199784975411582,0.0008799856650274388,0.0015155308675472558,0.06066329123411924,0.6186255935087075,0.06873617705652305,0.7801952906133274,1
156,0.006895384190145449,0.025074124327801633,0.0012537062163900817,0.002203483653049234,0.0842091795298068,0.6273971982289696,0.05703610892990632,0.7715865258427401,1
157,0.0037419728747595184,0.0,0.002245183724855711,0.002594434526499933,0.030543623325417067,0.22960339767217627,0.04592067953443526,0.9717072006222744,1
158,0.0025628204984985492,0.0,0.0010251281993994197,0.0017085469989990328,0.051613690508113604,0.3644026574803961,0.0728805314960792,0.9269436985236086,1
159,0.0038146122055114093,0.016348338023620325,0.0016348338023620325,0.002491175317885002,0.07631938920585643,0.6211876687246732,0.08874109553209616,0.7746841620692754,1
160,0.005361556502543822,0.015318732864410918,0.0030637465728821835,0.002699014838015257,0.05065569067049353,0.38656529142229573,0.055223613060327956,0.9190601438110534,1
161,0.002975553238953389,0.0,0.0004959255398255648,0.0019010479026646651,0.04814897162143266,0.20933164466464937,0.03488860744410823,0.9760286933805046,1
162,0.005210074848497058,0.0,0.0,0.028172997328910012,0.02720317910256729,0.5151068070039785,0.17170226900132615,0.8388220506080263,1
163,0.0030733651302795365,0.0043905216146850525,0.00043905216146850523,0.002153446315774097,0.08533030057772245,0.44070216063406026,0.06295745151915146,0.8913490631413103,1
164,0.0044284469611952,0.007380744935325333,0.0007380744935325332,0.0022962317576567704,0.07642105490082646,0.39903994886000993,0.06650665814333499,0.911275974681501,1
165,0.0041399930879570225,0.0068999884799283715,0.0006899988479928371,0.0031433280853007026,0.06362893533176445,0.341559483480659,0.05692658058010983,0.9359341516702842,1
166,0.004186917657423045,0.0093042614609401,0.00093042614609401,0.0018780824060045758,0.07854088470602615,0.4668765870300634,0.051875176336673705,0.8792372009564045,1
167,0.0027862219908839987,0.03343466389060798,0.0005572443981767997,0.0029719701236095987,0.030313543894587514,0.17136788921582158,0.034273577843164316,0.9835673208041725,1
168,0.0017123109904856927,0.017123109904856926,0.0,0.0024099191717946787,0.06567705436147295,0.237595969498444,0.07919865649948134,0.9657433986339308,1
169,0.0030184578755011156,0.0,0.0006036915751002231,0.0022940279853808482,0.0419560852008538,0.30041370698910574,0.060082741397821146,0.9509819228870459,1
170,0.0035752865049063585,0.0059588108415105975,0.0011917621683021195,0.003144927944130593,0.07208475540066966,0.40497685477182405,0.06749614246197068,0.9089456556481379,1
171,0.005912867170748846,0.02534085930320934,0.000844695310106978,0.003861464274774756,0.07825058574802629,0.3969107192130834,0.056701531316154775,0.9123765218292995,1
172,0.004654025308510418,0.009308050617020835,0.0004654025308510418,0.001815069870319063,0.03534984170101787,0.3619160002418922,0.03619160002418922,0.9307768554880926,1
173,0.004667187360861215,0.025928818671451196,0.0005185763734290239,0.002477642673049781,0.06057155645193743,0.4685533494268839,0.05206148326965378,0.8794190999400531,1
174,0.004660393654556247,0.01747647620458593,0.0011650984136390618,0.0025729256634529282,0.04097041697450547,0.2788957944846114,0.03486197431057643,0.9586386595629103,1
175,0.002393562065637064,0.011967810328185322,0.0,0.002094366807432431,0.09950640584649634,0.4691350967713344,0.1172837741928336,0.8695412057448514,1
176,0.004557406139514583,0.0,0.002604232079722619,0.0024492182654534153,0.045298427149243106,0.2595164998021998,0.03707378568602855,0.9639456533423285,1
177,0.0031785687250655797,0.0,0.000635713745013116,0.0028395213943919182,0.046905489810870164,0.2509742223519147,0.05019484447038293,0.9655432263840876,1
178,0.004189602123047911,0.008379204246095822,0.00041896021230479106,0.0020948010615239555,0.05766740021497215,0.34730295512160997,0.03473029551216099,0.9352842387964138,1
179,0.004733372412519243,0.03155581608346162,0.0,0.008239574199570533,0.14959602854005208,0.5464479363071656,0.18214931210238852,0.8029640367570837,1
180,0.0011252608194905315,0.0,0.0,0.040134302561828955,0.004069270994234491,0.43706805773423907,0.43706805773423907,0.7850569650645608,1
181,0.004780835637744973,0.011952089094362432,0.0011952089094362432,0.0004980037122651013,0.03316821146088939,0.2381811756185906,0.029772646952323824,0.9701112314924174,1
182,0.0034919693892587708,0.0,0.0004988527698941101,0.0006176272389165174,0.015003242024345682,0.14825860777074548,0.021179801110106495,0.9886014767376528,1
183,0.009631296341466483,0.012039120426833102,0.0012039120426833104,0.000539252269118566,0.03725640797518282,0.34539878314209355,0.021587423946380843,0.9373399497028929,1
184,0.005924283480972854,0.005924283480972854,0.001184856696194571,0.00033570939725512843,0.025298103678168284,0.2508017493243708,0.025080174932437083,0.9673457305719434,1
